state_name,state_abbreviation,state_FIPS,county_name,county_FIPS,county_pop_lat,county_pop_lon,wtk_gid,wtk_lat,wtk_lon,nsrdb_gid,nsrdb_lat,nsrdb_lon,bchrrr_gid,bchrrr_lat,bchrrr_lon,sup3rcc_gid,sup3rcc_lat,sup3rcc_lon
Illinois,IL,17000,Edgar County,17045,39.636396,-87.713769,1714964,39.633396,-87.72104,901767,39.65,-87.7,1714964,39.633396,-87.72104,393288,39.63341,-87.705
Illinois,IL,17000,Edwards County,17047,38.401606,-88.041234,1706491,38.394463,-88.05078,893981,38.41,-88.06,1706491,38.394463,-88.05078,433106,38.42221,-88.02
Illinois,IL,17000,Effingham County,17049,39.095852,-88.573287,1675099,39.103394,-88.582825,882405,39.09,-88.58,1675099,39.103394,-88.582825,410969,39.095104,-88.56
Illinois,IL,17000,Fayette County,17051,38.995882,-89.03396,1653141,38.98582,-89.02716,872351,39.01,-89.02,1653141,38.98582,-89.02716,413908,39.005383,-89.055
Illinois,IL,17000,Ford County,17053,40.521655,-88.219433,1684882,40.528492,-88.21222,890400,40.53,-88.22,1684882,40.528492,-88.21222,363777,40.530605,-88.2
Illinois,IL,17000,Franklin County,17055,37.963979,-88.953698,1662864,37.959988,-88.952515,874220,37.97,-88.94,1662864,37.959988,-88.952515,447835,37.973618,-88.965
Illinois,IL,17000,Fulton County,17057,40.524813,-90.116465,1589336,40.522415,-90.12399,847091,40.53,-90.1,1589336,40.522415,-90.12399,363734,40.530605,-90.135
Illinois,IL,17000,Gallatin County,17059,37.772877,-88.239185,1700441,37.77846,-88.2457,890469,37.77,-88.22,1700441,37.77846,-88.2457,453751,37.794178,-88.245
Illinois,IL,17000,Greene County,17061,39.368918,-90.371192,1581962,39.365494,-90.37799,840493,39.37,-90.38,1581962,39.365494,-90.37799,402079,39.364258,-90.36
Illinois,IL,17000,Grundy County,17063,41.349979,-88.344631,1672790,41.359516,-88.35278,887708,41.33,-88.34,1672790,41.359516,-88.35278,337224,41.338074,-88.335
Illinois,IL,17000,Hamilton County,17065,38.091614,-88.559005,1682326,38.098846,-88.559814,883324,38.09,-88.54,1682326,38.098846,-88.559814,443419,38.108196,-88.56
Illinois,IL,17000,Hancock County,17067,40.425027,-91.20235,1535743,40.42866,-91.207855,821075,40.41,-91.22,1535743,40.42866,-91.207855,366660,40.440884,-91.215
Illinois,IL,17000,Hardin County,17069,37.478272,-88.29594,1699220,37.48637,-88.30481,888696,37.49,-88.3,1699220,37.48637,-88.30481,464075,37.48016,-88.29
Illinois,IL,17000,Henderson County,17071,40.824767,-90.944675,1546711,40.825928,-90.95517,827336,40.81,-90.94,1546711,40.825928,-90.95517,353391,40.84462,-90.945
Illinois,IL,17000,Henry County,17073,41.350891,-90.135956,1584507,41.342594,-90.14288,846143,41.37,-90.14,1584507,41.342594,-90.14288,337184,41.338074,-90.135
Illinois,IL,17000,Iroquois County,17075,40.762253,-87.838412,1701807,40.761208,-87.8374,899132,40.77,-87.82,1701807,40.761208,-87.8374,356410,40.7549,-87.84
Illinois,IL,17000,Jackson County,17077,37.750197,-89.27714,1646947,37.741463,-89.28146,866776,37.77,-89.26,1646947,37.741463,-89.28146,455203,37.749317,-89.28
Illinois,IL,17000,Jasper County,17079,39.003924,-88.162643,1696890,38.99802,-88.164825,891323,39.01,-88.18,1696890,38.99802,-88.164825,413928,39.005383,-88.155
Illinois,IL,17000,Jefferson County,17081,38.311196,-88.911601,1662883,38.30963,-88.91321,875132,38.33,-88.9,1662883,38.30963,-88.91321,436036,38.332493,-88.92
Illinois,IL,17000,Jersey County,17083,39.07525,-90.319328,1586822,39.083233,-90.30792,842408,39.09,-90.3,1586822,39.083233,-90.30792,410930,39.095104,-90.315
Illinois,IL,17000,Jo Daviess County,17085,42.411344,-90.308597,1571162,42.414124,-90.31433,842325,42.41,-90.3,1571162,42.414124,-90.31433,301780,42.414696,-90.315
Illinois,IL,17000,Johnson County,17087,37.470123,-88.87651,1670146,37.472202,-88.86673,876074,37.49,-88.86,1670146,37.472202,-88.86673,464062,37.48016,-88.875
Illinois,IL,17000,Kane County,17089,41.928443,-88.335419,1670388,41.936527,-88.328674,887693,41.93,-88.34,1670388,41.936527,-88.328674,318049,41.92124,-88.335
Illinois,IL,17000,Kankakee County,17091,41.150452,-87.851693,1698214,41.154755,-87.85834,898252,41.17,-87.86,1698214,41.154755,-87.85834,343135,41.158634,-87.84
Illinois,IL,17000,Kendall County,17093,41.660752,-88.375617,1670373,41.658993,-88.36438,886807,41.65,-88.38,1670373,41.658993,-88.36438,326898,41.65209,-88.38
Illinois,IL,17000,Knox County,17095,40.937989,-90.32775,1577173,40.943085,-90.3295,841410,40.93,-90.34,1577173,40.943085,-90.3295,350455,40.93434,-90.315
Illinois,IL,17000,Lake County,17097,42.311646,-87.970539,1684978,42.303303,-87.97778,895632,42.33,-87.98,1684978,42.303303,-87.97778,304782,42.324978,-87.975
Illinois,IL,17000,LaSalle County,17099,41.354296,-88.895125,1645917,41.360104,-88.89957,875056,41.37,-88.9,1645917,41.360104,-88.89957,337212,41.338074,-88.875
Illinois,IL,17000,Lawrence County,17101,38.718154,-87.745969,1719707,38.72345,-87.74661,900921,38.73,-87.74,1719707,38.72345,-87.74661,422787,38.73623,-87.75
Illinois,IL,17000,Lee County,17103,41.812145,-89.401983,1618846,41.802357,-89.39737,862923,41.81,-89.42,1618846,41.802357,-89.39737,320975,41.831524,-89.415
Illinois,IL,17000,Livingston County,17105,40.90184,-88.576296,1664243,40.909485,-88.58255,882360,40.89,-88.58,1664243,40.909485,-88.58255,351969,40.88948,-88.56
Illinois,IL,17000,Logan County,17107,40.141561,-89.361423,1629861,40.14173,-89.357605,863911,40.13,-89.38,1629861,40.14173,-89.357605,377026,40.126865,-89.37
Illinois,IL,17000,McDonough County,17109,40.469952,-90.667766,1562538,40.476933,-90.66635,833768,40.45,-90.66,1562538,40.476933,-90.66635,365197,40.485744,-90.675
Illinois,IL,17000,McHenry County,17111,42.270305,-88.351374,1666754,42.275017,-88.36044,887684,42.29,-88.34,1666754,42.275017,-88.36044,306249,42.280117,-88.335
Illinois,IL,17000,McLean County,17113,40.493795,-88.95381,1648322,40.487617,-88.952515,874157,40.49,-88.94,1648322,40.487617,-88.952515,365235,40.485744,-88.965
Illinois,IL,17000,Macon County,17115,39.850655,-88.946569,1651964,39.85461,-88.952515,874173,39.85,-88.94,1651964,39.85461,-88.952515,385885,39.857708,-88.965
Illinois,IL,17000,Macoupin County,17117,39.191697,-89.877052,1608851,39.18788,-89.86719,852671,39.21,-89.86,1608851,39.18788,-89.86719,407990,39.184822,-89.865
Illinois,IL,17000,Madison County,17119,38.801009,-90.012707,1602690,38.807346,-90.02368,848990,38.81,-90.02,1602690,38.807346,-90.02368,421262,38.78109,-90.0
Illinois,IL,17000,Marion County,17121,38.590624,-89.016081,1655567,38.59559,-89.023224,872361,38.61,-89.02,1655567,38.59559,-89.023224,427184,38.60165,-89.01
Illinois,IL,17000,Marshall County,17123,41.043266,-89.316213,1627441,41.050983,-89.30673,865759,41.05,-89.3,1627441,41.050983,-89.30673,347527,41.02406,-89.325
Illinois,IL,17000,Mason County,17125,40.286178,-89.89937,1601544,40.286552,-89.90289,851720,40.29,-89.9,1601544,40.286552,-89.90289,371114,40.306305,-89.91
Illinois,IL,17000,Massac County,17127,37.18088,-88.717779,1679851,37.18345,-88.71326,879736,37.17,-88.7,1679851,37.18345,-88.71326,474390,37.166145,-88.74
Illinois,IL,17000,Menard County,17129,39.996936,-89.799165,1607666,40.0021,-89.809845,854506,40.01,-89.78,1607666,40.0021,-89.809845,381441,39.992287,-89.82
Illinois,IL,17000,Mercer County,17131,41.214503,-90.686562,1558925,41.221573,-90.6745,832813,41.21,-90.7,1558925,41.221573,-90.6745,341597,41.203495,-90.675
Illinois,IL,17000,Monroe County,17133,38.362254,-90.172032,1597766,38.3702,-90.15991,845280,38.37,-90.18,1597766,38.3702,-90.15991,434533,38.377354,-90.18
Illinois,IL,17000,Montgomery County,17135,39.198371,-89.507414,1627341,39.202923,-89.506226,861096,39.21,-89.5,1627341,39.202923,-89.506226,407998,39.184822,-89.505
Illinois,IL,17000,Morgan County,17137,39.717059,-90.228442,1588074,39.71001,-90.22574,844298,39.73,-90.22,1588074,39.71001,-90.22574,390282,39.723133,-90.225
Illinois,IL,17000,Moultrie County,17139,39.631717,-88.612661,1670263,39.62657,-88.61633,881487,39.65,-88.62,1670263,39.62657,-88.61633,393268,39.63341,-88.605
Illinois,IL,17000,Ogle County,17141,42.028664,-89.254101,1625026,42.035446,-89.24585,866670,42.01,-89.26,1625026,42.035446,-89.24585,315079,42.01096,-89.235
Illinois,IL,17000,Peoria County,17143,40.746693,-89.639932,1612628,40.754562,-89.63452,858230,40.73,-89.62,1612628,40.754562,-89.63452,356370,40.7549,-89.64
Illinois,IL,17000,Perry County,17145,38.057689,-89.322406,1643284,38.058903,-89.31818,864899,38.05,-89.34,1643284,38.058903,-89.31818,444877,38.063335,-89.325
Illinois,IL,17000,Piatt County,17147,40.008986,-88.58186,1670284,40.01414,-88.56952,882382,40.01,-88.58,1670284,40.01414,-88.56952,381469,39.992287,-88.56
Illinois,IL,17000,Pike County,17149,39.621899,-90.861356,1556399,39.613403,-90.86157,829185,39.61,-90.86,1556399,39.613403,-90.86157,393218,39.63341,-90.855
Illinois,IL,17000,Pope County,17151,37.400789,-88.555687,1687134,37.393612,-88.549225,883341,37.41,-88.54,1687134,37.393612,-88.549225,467019,37.39044,-88.56
Illinois,IL,17000,Pulaski County,17153,37.198537,-89.130522,1657936,37.19438,-89.13019,869599,37.21,-89.14,1657936,37.19438,-89.13019,472906,37.211002,-89.145
Illinois,IL,17000,Putnam County,17155,41.230538,-89.268097,1628685,41.234497,-89.261475,866689,41.25,-89.26,1628685,41.234497,-89.261475,340153,41.248356,-89.28
Illinois,IL,17000,Randolph County,17157,38.061441,-89.809783,1617410,38.053215,-89.81296,853623,38.05,-89.82,1617410,38.053215,-89.81296,444866,38.063335,-89.82
Illinois,IL,17000,Richland County,17159,38.725443,-88.087852,1702901,38.731148,-88.079254,893095,38.73,-88.1,1702901,38.731148,-88.079254,422779,38.73623,-88.11
Illinois,IL,17000,Rock Island County,17161,41.489119,-90.50247,1566242,41.49207,-90.50128,837569,41.49,-90.5,1566242,41.49207,-90.50128,332751,41.47265,-90.495
Illinois,IL,17000,St. Clair County,17163,38.548183,-89.990273,1605131,38.546375,-90.00122,849923,38.53,-89.98,1605131,38.546375,-90.00122,428637,38.55679,-90.0
Illinois,IL,17000,Saline County,17165,37.75342,-88.538121,1685942,37.744366,-88.53125,883332,37.77,-88.54,1685942,37.744366,-88.53125,455219,37.749317,-88.56
Illinois,IL,17000,Sangamon County,17167,39.771108,-89.654857,1616270,39.770203,-89.66391,857314,39.77,-89.66,1616270,39.770203,-89.66391,388820,39.76799,-89.64
Illinois,IL,17000,Schuyler County,17169,40.130099,-90.568807,1568603,40.13757,-90.5744,835685,40.13,-90.58,1568603,40.13757,-90.5744,376999,40.126865,-90.585
Illinois,IL,17000,Scott County,17171,39.645952,-90.462033,1575885,39.64913,-90.47272,838571,39.65,-90.46,1575885,39.64913,-90.47272,393227,39.63341,-90.45
Illinois,IL,17000,Shelby County,17173,39.399381,-88.800682,1661721,39.398537,-88.81207,876947,39.41,-88.82,1661721,39.398537,-88.81207,400639,39.40912,-88.785
Illinois,IL,17000,Stark County,17175,41.098392,-89.791957,1602814,41.099373,-89.79584,854479,41.09,-89.78,1602814,41.099373,-89.79584,344567,41.113777,-89.775
Illinois,IL,17000,Stephenson County,17177,42.324958,-89.643632,1604107,42.32075,-89.64224,857250,42.33,-89.66,1604107,42.32075,-89.64224,304745,42.324978,-89.64
Illinois,IL,17000,Tazewell County,17179,40.605153,-89.530189,1618781,40.59913,-89.52823,860115,40.61,-89.54,1618781,40.59913,-89.52823,360797,40.620323,-89.55
Illinois,IL,17000,Union County,17181,37.469028,-89.234292,1650609,37.461018,-89.24121,867721,37.45,-89.22,1650609,37.461018,-89.24121,464054,37.48016,-89.235
Illinois,IL,17000,Vermilion County,17183,40.151056,-87.655512,1714992,40.149628,-87.65094,902620,40.17,-87.66,1714992,40.149628,-87.65094,375589,40.171726,-87.66
Illinois,IL,17000,Wabash County,17185,38.431889,-87.788858,1719691,38.429142,-87.78546,900059,38.45,-87.78,1719691,38.429142,-87.78546,433111,38.42221,-87.795
Illinois,IL,17000,Warren County,17187,40.890677,-90.636735,1562560,40.884342,-90.63037,834710,40.89,-90.62,1562560,40.884342,-90.63037,351923,40.88948,-90.63
Illinois,IL,17000,Washington County,17189,38.360726,-89.395395,1637156,38.361164,-89.404175,863955,38.37,-89.38,1637156,38.361164,-89.404175,434550,38.377354,-89.415
Illinois,IL,17000,Wayne County,17191,38.408213,-88.421781,1687189,38.40468,-88.42868,885995,38.41,-88.42,1687189,38.40468,-88.42868,433097,38.42221,-88.425
Illinois,IL,17000,White County,17193,38.088919,-88.196404,1700458,38.090908,-88.20709,891346,38.09,-88.18,1700458,38.090908,-88.20709,443427,38.108196,-88.2
Illinois,IL,17000,Whiteside County,17195,41.781958,-89.825257,1597951,41.79049,-89.82385,853530,41.77,-89.82,1597951,41.79049,-89.82385,322441,41.786663,-89.82
Illinois,IL,17000,Will County,17197,41.565502,-88.058664,1686149,41.561543,-88.05243,893902,41.57,-88.06,1686149,41.561543,-88.05243,329855,41.56237,-88.065
Illinois,IL,17000,Williamson County,17199,37.754385,-88.976646,1662853,37.757687,-88.9751,873303,37.77,-88.98,1662853,37.757687,-88.9751,455210,37.749317,-88.965
Illinois,IL,17000,Winnebago County,17201,42.308321,-89.060439,1632444,42.303818,-89.06372,871337,42.29,-89.06,1632444,42.303818,-89.06372,304758,42.324978,-89.055
Illinois,IL,17000,Woodford County,17203,40.76916,-89.291645,1629895,40.77036,-89.288574,865766,40.77,-89.3,1629895,40.77036,-89.288574,356378,40.7549,-89.28
Indiana,IN,18000,Adams County,18001,40.749532,-84.934315,1839264,40.75671,-84.92529,958308,40.73,-84.94,1839264,40.75671,-84.92529,356475,40.7549,-84.915
Indiana,IN,18000,Allen County,18003,41.100847,-85.125202,1827134,41.097282,-85.13605,954110,41.09,-85.14,1827134,41.097282,-85.13605,344670,41.113777,-85.14
Indiana,IN,18000,Bartholomew County,18005,39.214993,-85.905288,1806676,39.21034,-85.90158,938494,39.21,-85.9,1806676,39.21034,-85.90158,406603,39.22968,-85.905
Indiana,IN,18000,Benton County,18007,40.576259,-87.291895,1729371,40.568676,-87.29834,910212,40.57,-87.3,1729371,40.568676,-87.29834,362322,40.575462,-87.3
Indiana,IN,18000,Blackford County,18009,40.46811,-85.345609,1822594,40.463383,-85.348145,949999,40.45,-85.34,1822594,40.463383,-85.348145,365315,40.485744,-85.365
Indiana,IN,18000,Boone County,18011,40.00465,-86.383298,1777839,40.00273,-86.3801,928922,40.01,-86.38,1777839,40.00273,-86.3801,381517,39.992287,-86.4
Indiana,IN,18000,Brown County,18013,39.236662,-86.208688,1791790,39.24016,-86.2099,932065,39.25,-86.22,1791790,39.24016,-86.2099,406596,39.22968,-86.22
Indiana,IN,18000,Carroll County,18015,40.579184,-86.601271,1762587,40.583843,-86.607605,924166,40.57,-86.62,1762587,40.583843,-86.607605,362338,40.575462,-86.58
Indiana,IN,18000,Cass County,18017,40.747128,-86.33902,1774363,40.746094,-86.3356,929683,40.73,-86.34,1774363,40.746094,-86.3356,356443,40.7549,-86.355
Indiana,IN,18000,Clark County,18019,38.373411,-85.732536,1821349,38.37244,-85.728,941815,38.37,-85.74,1821349,38.37244,-85.728,434632,38.377354,-85.725
Indiana,IN,18000,Clay County,18021,39.469326,-87.123966,1745967,39.471344,-87.11536,913592,39.45,-87.14,1745967,39.471344,-87.11536,399201,39.453976,-87.12
Indiana,IN,18000,Clinton County,18023,40.297795,-86.513571,1769639,40.294384,-86.50537,926578,40.29,-86.5,1769639,40.294384,-86.50537,371189,40.306305,-86.535
Indiana,IN,18000,Crawford County,18025,38.315741,-86.422119,1788253,38.310307,-86.42651,928185,38.33,-86.42,1788253,38.310307,-86.42651,436092,38.332493,-86.4
Indiana,IN,18000,Daviess County,18027,38.697523,-87.096105,1751852,38.706852,-87.10516,914439,38.69,-87.1,1751852,38.706852,-87.10516,424277,38.69137,-87.075
Indiana,IN,18000,Dearborn County,18029,39.146754,-84.920513,1852320,39.146973,-84.92462,958348,39.13,-84.94,1852320,39.146973,-84.92462,409575,39.13996,-84.915
Indiana,IN,18000,Decatur County,18031,39.320695,-85.493052,1824793,39.31924,-85.49753,946736,39.33,-85.5,1824793,39.31924,-85.49753,403662,39.319397,-85.5
Indiana,IN,18000,DeKalb County,18033,41.377158,-85.034524,1829374,41.368263,-85.03674,956616,41.37,-85.02,1829374,41.368263,-85.03674,335822,41.38293,-85.05
Indiana,IN,18000,Delaware County,18035,40.205241,-85.4029,1822580,40.20596,-85.39325,948359,40.21,-85.42,1822580,40.20596,-85.39325,374164,40.216587,-85.41
Indiana,IN,18000,Dubois County,18037,38.358686,-86.915652,1763645,38.355423,-86.91797,918537,38.37,-86.9,1763645,38.355423,-86.91797,434606,38.377354,-86.895
Indiana,IN,18000,Elkhart County,18039,41.637243,-85.905717,1787270,41.64257,-85.91434,938433,41.65,-85.9,1787270,41.64257,-85.91434,326953,41.65209,-85.905
Indiana,IN,18000,Fayette County,18041,39.64038,-85.147246,1838105,39.63852,-85.15149,954146,39.65,-85.14,1838105,39.63852,-85.15149,393345,39.63341,-85.14
Indiana,IN,18000,Floyd County,18043,38.322226,-85.8579,1815690,38.329193,-85.85388,939338,38.33,-85.86,1815690,38.329193,-85.85388,436104,38.332493,-85.86
Indiana,IN,18000,Fountain County,18045,40.14941,-87.274347,1732925,40.156918,-87.283875,911069,40.13,-87.26,1732925,40.156918,-87.283875,375598,40.171726,-87.255
Indiana,IN,18000,Franklin County,18047,39.398518,-85.070972,1843583,39.405716,-85.071594,955828,39.41,-85.06,1843583,39.405716,-85.071594,400722,39.40912,-85.05
Indiana,IN,18000,Fulton County,18049,41.059341,-86.217159,1777896,41.052635,-86.21185,932020,41.05,-86.22,1777896,41.052635,-86.21185,346121,41.068916,-86.22
Indiana,IN,18000,Gibson County,18051,38.305849,-87.549426,1732824,38.297714,-87.54227,905232,38.29,-87.54,1732824,38.297714,-87.54227,437541,38.287632,-87.57
Indiana,IN,18000,Grant County,18053,40.525257,-85.644204,1809014,40.529312,-85.63202,943417,40.53,-85.66,1809014,40.529312,-85.63202,363834,40.530605,-85.635
Indiana,IN,18000,Greene County,18055,39.052523,-86.994181,1755420,39.050003,-86.98392,916891,39.05,-86.98,1755420,39.050003,-86.98392,412479,39.050243,-86.985
Indiana,IN,18000,Hamilton County,18057,40.001504,-86.057619,1792991,40.010178,-86.06186,935208,40.01,-86.06,1792991,40.010178,-86.06186,381525,39.992287,-86.04
Indiana,IN,18000,Hancock County,18059,39.815266,-85.829632,1805574,39.819103,-85.82535,940126,39.81,-85.82,1805574,39.819103,-85.82535,387430,39.81285,-85.815
Indiana,IN,18000,Harrison County,18061,38.234175,-86.098179,1804352,38.24225,-86.1051,934454,38.25,-86.1,1804352,38.24225,-86.1051,439049,38.242775,-86.085
Indiana,IN,18000,Hendricks County,18063,39.773156,-86.411066,1777827,39.781887,-86.414764,928149,39.77,-86.42,1777827,39.781887,-86.414764,388892,39.76799,-86.4
Indiana,IN,18000,Henry County,18065,39.928844,-85.403735,1824826,39.925373,-85.39319,948366,39.93,-85.42,1824826,39.925373,-85.39319,383014,39.94743,-85.41
Indiana,IN,18000,Howard County,18067,40.470296,-86.13356,1786041,40.46564,-86.13461,933601,40.49,-86.14,1786041,40.46564,-86.13461,365298,40.485744,-86.13
Indiana,IN,18000,Huntington County,18069,40.869855,-85.486179,1813562,40.869316,-85.47443,946698,40.85,-85.5,1813562,40.869316,-85.47443,352037,40.88948,-85.5
Indiana,IN,18000,Jackson County,18071,38.928706,-85.936318,1806661,38.934887,-85.94647,937680,38.93,-85.94,1806661,38.934887,-85.94647,416927,38.915665,-85.95
Indiana,IN,18000,Jasper County,18073,41.082456,-87.150611,1732975,41.079254,-87.150055,913551,41.09,-87.14,1732975,41.079254,-87.150055,346100,41.068916,-87.165
Indiana,IN,18000,Jay County,18075,40.430768,-85.028662,1837051,40.430927,-85.03409,956639,40.45,-85.02,1837051,40.430927,-85.03409,366797,40.440884,-85.05
Indiana,IN,18000,Jefferson County,18077,38.758697,-85.433134,1832555,38.7518,-85.425995,948395,38.77,-85.42,1832555,38.7518,-85.425995,421363,38.78109,-85.455
Indiana,IN,18000,Jennings County,18079,39.005522,-85.649697,1820251,38.998447,-85.64804,943455,39.01,-85.66,1820251,38.998447,-85.64804,413984,39.005383,-85.635
Indiana,IN,18000,Johnson County,18081,39.555914,-86.115212,1794122,39.54809,-86.112366,934421,39.57,-86.1,1794122,39.54809,-86.112366,396273,39.543694,-86.13
Indiana,IN,18000,Knox County,18083,38.699309,-87.45478,1734037,38.700214,-87.463745,906901,38.69,-87.46,1734037,38.700214,-87.463745,424269,38.69137,-87.435
Indiana,IN,18000,Kosciusko County,18085,41.267851,-85.830483,1794215,41.259884,-85.829346,940090,41.25,-85.82,1794215,41.259884,-85.829346,340230,41.248356,-85.815
Indiana,IN,18000,LaGrange County,18087,41.632875,-85.467288,1807941,41.63647,-85.46405,947500,41.65,-85.46,1807941,41.63647,-85.46405,326963,41.65209,-85.455
Indiana,IN,18000,Lake County,18089,41.518995,-87.407523,1717463,41.511738,-87.41046,907670,41.53,-87.42,1717463,41.511738,-87.41046,331345,41.51751,-87.39
Indiana,IN,18000,LaPorte County,18091,41.632277,-86.791243,1746084,41.628487,-86.79324,920894,41.65,-86.78,1746084,41.628487,-86.79324,326933,41.65209,-86.805
Indiana,IN,18000,Lawrence County,18093,38.847818,-86.495957,1781285,38.83758,-86.48871,926614,38.85,-86.5,1781285,38.83758,-86.48871,419865,38.825947,-86.49
Indiana,IN,18000,Madison County,18095,40.113496,-85.708804,1808991,40.106224,-85.70404,942599,40.13,-85.7,1808991,40.106224,-85.70404,377107,40.126865,-85.725
Indiana,IN,18000,Marion County,18097,39.788894,-86.13626,1790659,39.793987,-86.14557,933619,39.77,-86.14,1790659,39.793987,-86.14557,388898,39.76799,-86.13
Indiana,IN,18000,Marshall County,18099,41.347653,-86.272234,1773221,41.338203,-86.26483,931231,41.33,-86.26,1773221,41.338203,-86.26483,337270,41.338074,-86.265
Indiana,IN,18000,Martin County,18101,38.679659,-86.850515,1764841,38.683968,-86.84613,919345,38.69,-86.86,1764841,38.683968,-86.84613,424282,38.69137,-86.85
Indiana,IN,18000,Miami County,18103,40.729383,-86.076116,1787220,40.721176,-86.06818,935190,40.73,-86.06,1787220,40.721176,-86.06818,357924,40.71004,-86.085
Indiana,IN,18000,Monroe County,18105,39.162276,-86.538576,1776621,39.158745,-86.5354,925809,39.17,-86.54,1776621,39.158745,-86.5354,409539,39.13996,-86.535
Indiana,IN,18000,Montgomery County,18107,40.034525,-86.900585,1751924,40.03186,-86.911896,918495,40.05,-86.9,1751924,40.03186,-86.911896,380031,40.037148,-86.895
Indiana,IN,18000,Morgan County,18109,39.512922,-86.399113,1780153,39.51991,-86.40723,928934,39.53,-86.38,1780153,39.51991,-86.40723,397742,39.498837,-86.4
Indiana,IN,18000,Newton County,18111,40.999168,-87.380448,1722225,41.005146,-87.38373,908523,41.01,-87.38,1722225,41.005146,-87.38373,349045,40.9792,-87.39
Indiana,IN,18000,Noble County,18113,41.415845,-85.388963,1813592,41.421616,-85.377014,949152,41.41,-85.38,1813592,41.421616,-85.377014,334339,41.42779,-85.41
Indiana,IN,18000,Ohio County,18115,38.954377,-84.90998,1854480,38.958546,-84.91031,959188,38.97,-84.9,1854480,38.958546,-84.91031,415475,38.960526,-84.915
Indiana,IN,18000,Orange County,18117,38.562248,-86.495956,1782438,38.5599,-86.50726,926621,38.57,-86.5,1782438,38.5599,-86.50726,428715,38.55679,-86.49
Indiana,IN,18000,Owen County,18119,39.314581,-86.798174,1762518,39.313305,-86.80087,920952,39.33,-86.78,1762518,39.313305,-86.80087,403633,39.319397,-86.805
Indiana,IN,18000,Parke County,18121,39.75788,-87.225235,1738855,39.75982,-87.219055,911921,39.77,-87.22,1738855,39.75982,-87.219055,388874,39.76799,-87.21
Indiana,IN,18000,Perry County,18123,38.008613,-86.70544,1776558,38.00177,-86.70953,922609,38.01,-86.7,1776558,38.00177,-86.70953,446410,38.018475,-86.715
Indiana,IN,18000,Pike County,18125,38.427008,-87.233128,1747096,38.420933,-87.240814,911955,38.41,-87.22,1747096,38.420933,-87.240814,433123,38.42221,-87.255
Indiana,IN,18000,Porter County,18127,41.513977,-87.104337,1731806,41.505924,-87.111786,914368,41.53,-87.1,1731806,41.505924,-87.111786,331351,41.51751,-87.12
Indiana,IN,18000,Posey County,18129,38.012717,-87.819837,1720865,38.0045,-87.81738,899201,38.01,-87.82,1720865,38.0045,-87.81738,446385,38.018475,-87.84
Indiana,IN,18000,Pulaski County,18131,41.051366,-86.68479,1755529,41.05776,-86.68228,922533,41.05,-86.7,1755529,41.05776,-86.68228,346111,41.068916,-86.67
Indiana,IN,18000,Putnam County,18133,39.64645,-86.834287,1758997,39.650906,-86.82294,920133,39.65,-86.82,1758997,39.650906,-86.82294,393307,39.63341,-86.85
Indiana,IN,18000,Randolph County,18135,40.169494,-84.996902,1840331,40.166065,-85.00836,957484,40.17,-84.98,1840331,40.166065,-85.00836,375648,40.171726,-85.005
Indiana,IN,18000,Ripley County,18137,39.160656,-85.219293,1839177,39.158875,-85.21167,952505,39.17,-85.22,1839177,39.158875,-85.21167,409568,39.13996,-85.23
Indiana,IN,18000,Rush County,18139,39.622092,-85.475685,1823679,39.615482,-85.47107,947551,39.61,-85.46,1823679,39.615482,-85.47107,393338,39.63341,-85.455
Indiana,IN,18000,St. Joseph County,18141,41.676421,-86.227059,1772065,41.672447,-86.23523,932004,41.69,-86.22,1772065,41.672447,-86.23523,325471,41.696945,-86.22
Indiana,IN,18000,Scott County,18143,38.697942,-85.7641,1816842,38.69363,-85.77048,940980,38.69,-85.78,1816842,38.69363,-85.77048,424306,38.69137,-85.77
Indiana,IN,18000,Shelby County,18145,39.535018,-85.790076,1808960,39.536346,-85.79953,940959,39.53,-85.78,1808960,39.536346,-85.79953,396281,39.543694,-85.77
Indiana,IN,18000,Spencer County,18147,38.019171,-87.008932,1761268,38.010765,-87.01495,916104,38.01,-87.02,1761268,38.010765,-87.01495,446403,38.018475,-87.03
Indiana,IN,18000,Starke County,18149,41.281735,-86.632673,1756723,41.27696,-86.62329,924148,41.29,-86.62,1756723,41.27696,-86.62329,338737,41.293213,-86.625
Indiana,IN,18000,Steuben County,18151,41.650009,-85.010958,1828278,41.646893,-85.01047,956609,41.65,-85.02,1828278,41.646893,-85.01047,326973,41.65209,-85.005
Indiana,IN,18000,Sullivan County,18153,39.103782,-87.393179,1735250,39.102978,-87.384186,908571,39.09,-87.38,1735250,39.102978,-87.384186,410995,39.095104,-87.39
Indiana,IN,18000,Switzerland County,18155,38.81698,-85.023647,1850121,38.822094,-85.03061,956680,38.81,-85.02,1850121,38.822094,-85.03061,419898,38.825947,-85.005
Indiana,IN,18000,Tippecanoe County,18157,40.418694,-86.886975,1750761,40.420933,-86.87814,918486,40.41,-86.9,1750761,40.420933,-86.87814,366756,40.440884,-86.895
Indiana,IN,18000,Tipton County,18159,40.307544,-86.051283,1790687,40.3092,-86.06195,935201,40.29,-86.06,1790687,40.3092,-86.06195,371200,40.306305,-86.04
Indiana,IN,18000,Union County,18161,39.618362,-84.919474,1849071,39.613216,-84.91321,959172,39.61,-84.9,1849071,39.613216,-84.91321,393350,39.63341,-84.915
