scenario,region,subRegion,param,xLabel,x,vintage,units,value
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),91.76209605476657
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),101.44902497330052
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),117.92975739687539
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),128.8462459862574
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),143.00415202407115
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),166.63154340699106
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),190.15082507757873
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),222.8627346911551
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),258.67372544831625
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),279.61715121400806
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),7.841880361111174
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),46.3210435238337
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),77.80509329611174
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),80.69246602361174
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),84.567331872834
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),94.45371463597853
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),103.41155634666748
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),115.36670656963425
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),129.50142712345715
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),146.70394545412728
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),164.02781788830075
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),179.1178582626606
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),196.92493124938156
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),211.24180622329084
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),232.7429009691535
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),249.52822624333115
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),262.0816040064549
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),286.08966010035255
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),310.33509996824915
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),329.1701051861287
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),353.68548135297755
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),369.36761011484265
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),51.11200333611152
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),234.88813119194631
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),284.0819686913911
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),285.70705183305785
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),285.66206826750226
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),333.685324327836
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),355.6733450169473
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),382.9864804250642
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),409.8304147247616
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),450.3227239469619
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),487.92866740134554
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),534.2453925217599
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),581.1571947535018
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),642.1168326352692
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),716.1755706207418
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),779.7396755317149
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),834.4166605816811
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),915.6754854667784
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),1004.1802586118707
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),1133.1931639820052
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),1292.715443199596
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),1404.6841491380262
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),5.003996916666707
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),34.347937971666944
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),53.84326104086154
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),58.170379740278236
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),58.69696562861158
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),63.41636311965911
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),68.90005681997555
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),79.08908630035619
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),91.70812089790073
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),107.32150531131225
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),123.23157507884737
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),140.94424052351445
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),159.05828419585626
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),184.67518346079564
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),209.4834170295247
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),230.74812953185628
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),254.89831771205954
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),280.62647781200474
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),309.96221138887853
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),351.20206143804387
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),395.92184919238343
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),436.1909321633229
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),5.544785805555599
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),30.161476263333576
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),36.9148393036114
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),33.60747453916693
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),32.390085778889144
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),32.12761285839886
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),31.50145653282803
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),32.9819547663886
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),35.0345119603425
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),37.83463716322058
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),41.520382484921996
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),45.7651139491837
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),50.89879288430262
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),56.651246553454065
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),60.461786715034926
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),65.40960606682609
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),70.36851712763807
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),76.43554445432923
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),83.68681642796011
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),90.70991447977016
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),99.99640355730774
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),105.95834177688695
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),2.7339468055555773
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),10.855440955238976
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),13.189032323722328
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),13.114487981472328
"rcp45hotter_ssp5,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),12.502979601805656
