scenario,region,subRegion,param,xLabel,x,vintage,units,value
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),51.11200333611152
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),234.88813119194631
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),284.0819686913911
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),285.70705183305785
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),285.66206826750226
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),326.1896674395804
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),337.0794791065027
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),347.7747719123639
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),354.4227725527806
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),370.18766570633625
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),379.37178245737806
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),391.9268964557309
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),408.5041384017616
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),434.7144659639007
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),470.3165078779896
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),490.60443205634834
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),491.0079589971709
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),493.0449865344525
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),493.8559619453
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),512.8247910812494
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),531.9991854624717
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),530.0053772303376
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),5.003996916666707
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),34.347937971666944
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),53.84326104086154
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),58.170379740278236
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),58.69696562861158
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),61.32917042822271
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),63.85855159765329
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),67.45007732987109
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),71.8740174680714
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),78.05704540300201
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),83.75803768464455
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),90.45174954315044
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),97.56605375773522
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),111.02612556162701
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),122.40144614986376
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),130.95088462763022
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),134.08814568315995
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),137.68218063527527
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),138.73961663843
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),144.95809404009117
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),148.4234346083559
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),151.12643501632454
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),5.544785805555599
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),30.161476263333576
"rcp45cooler_ssp3,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),36.9148393036114
