scenario,region,subRegion,param,xLabel,x,vintage,units,value
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AK,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),10.570946158013694
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AK,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),12.734043077283157
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AK,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),17.188635453844025
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AK,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),22.054536096621007
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AK,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),25.420461730554926
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AK,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),27.92501692883522
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AK,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),30.535205808219963
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AK,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),34.288923494478325
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AK,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),40.94828302735033
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AK,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),58.7929356289738
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AK,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),75.14349469785255
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),22.383256666666846
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),66.37392521822275
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),97.98016354366744
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),99.3791048471119
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),95.4187714466952
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),95.65498414416048
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),100.2272120727308
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),109.77077399498727
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),116.26423210780426
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),128.1899553456652
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),135.6826138447469
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),152.08815313323703
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),162.78205156268353
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),188.90064684687985
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),213.6054946444595
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),240.2207213981916
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),259.25661908101233
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),300.51678918805766
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),346.5037933727189
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),413.81574144758997
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),480.8501447048841
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),528.6848748892937
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),6.554045083333386
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),30.301613154416906
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),50.705033058361515
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),52.674071542792085
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),49.98759456180318
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),50.96532836835679
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),53.02009355419987
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),59.40652154203047
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),62.10241145320661
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),69.28734170125861
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),74.05975854596115
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),82.23977817819704
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),91.73209971795657
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),100.9734937287533
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),116.76616287741926
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),131.49026950092744
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),142.0045524671003
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),160.21033039966403
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),187.04665496598955
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),220.7981641723301
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),259.04932583680426
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),278.68106604274385
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),7.841880361111174
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),46.3210435238337
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),77.80509329611174
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),80.69246602361174
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),84.567331872834
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),94.14438694588964
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),102.92222813633414
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),115.07582746498342
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),128.78654229339492
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),145.61024189760312
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),163.55750469201826
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),178.9204184072231
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),196.29487752703324
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),210.28945816035363
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),228.78594797199932
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),249.101808550647
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),263.7688961525582
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),285.3550248897378
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),309.0496727968439
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),328.6682151507932
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),350.52385840504337
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,AZ,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),368.3019552551904
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),51.11200333611152
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),234.88813119194631
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),284.0819686913911
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),285.70705183305785
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),285.66206826750226
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),333.869321932161
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),357.2985128204695
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),382.9735167553836
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),411.2702654899977
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),451.77037796008415
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),487.7058847376125
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),535.5085522823618
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),586.9778681133769
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),646.7558000964885
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),721.8948915342057
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),789.2602800570746
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),842.9066564557304
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),918.4853977964631
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),1009.0281852196291
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),1139.4610978300514
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),1297.5162612037193
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CA,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),1407.515306167045
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),5.003996916666707
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),34.347937971666944
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),53.84326104086154
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),58.170379740278236
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),58.69696562861158
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),63.32337237575411
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),68.8119421190061
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),78.90228162985618
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),91.19322366679239
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),106.55710154947724
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),122.27142958109292
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),140.6057111180189
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),159.22342373511543
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),185.5184789557851
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),209.07383910146777
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),233.32193891670298
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),253.65527972051535
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),281.6540252206892
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),310.38935781831606
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),352.18638508525555
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),398.2277446643093
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CO,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),438.2507436815185
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),5.544785805555599
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),30.161476263333576
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),36.9148393036114
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),33.60747453916693
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),32.390085778889144
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),31.895497842113866
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),31.34146924097136
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),32.88188872961915
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),34.88940723823417
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),37.69833201337613
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),41.57493561705005
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2050,Vint_2050,Final Electricity by Sector (TWh),45.44499108039481
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2055,Vint_2055,Final Electricity by Sector (TWh),50.8167750249504
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2060,Vint_2060,Final Electricity by Sector (TWh),56.42224646177129
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),61.08612404962243
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),65.65233135575468
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),70.92525552432029
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),76.65920749678811
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),84.08059432928457
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),91.34951249214213
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),100.72890162575719
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,CT,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),107.34172707303335
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),2.7339468055555773
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),10.855440955238976
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),13.189032323722328
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),13.114487981472328
"rcp45cooler_ssp5,date=2024-3-6T20:01:59+17:00",USA,DC,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),12.502979601805656
