scenario,region,subRegion,param,xLabel,x,vintage,units,value
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2065,Vint_2065,Final Electricity by Sector (TWh),120.15748298553984
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2070,Vint_2070,Final Electricity by Sector (TWh),123.45143972808876
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2075,Vint_2075,Final Electricity by Sector (TWh),126.90422864945101
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2080,Vint_2080,Final Electricity by Sector (TWh),131.38753258220493
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2085,Vint_2085,Final Electricity by Sector (TWh),136.1245461289997
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2090,Vint_2090,Final Electricity by Sector (TWh),152.51295719684816
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2095,Vint_2095,Final Electricity by Sector (TWh),167.71769844511132
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AL,elecFinalBySecTWh,Year,2100,Vint_2100,Final Electricity by Sector (TWh),171.01558725205746
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,1975,Vint_1975,Final Electricity by Sector (TWh),6.554045083333386
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,1990,Vint_1990,Final Electricity by Sector (TWh),30.301613154416906
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2005,Vint_2005,Final Electricity by Sector (TWh),50.705033058361515
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2010,Vint_2010,Final Electricity by Sector (TWh),52.674071542792085
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2015,Vint_2015,Final Electricity by Sector (TWh),49.98759456180318
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2020,Vint_2020,Final Electricity by Sector (TWh),50.4215231986504
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2025,Vint_2025,Final Electricity by Sector (TWh),50.44252934287318
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2030,Vint_2030,Final Electricity by Sector (TWh),52.31746182189291
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2035,Vint_2035,Final Electricity by Sector (TWh),51.28851030962541
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2040,Vint_2040,Final Electricity by Sector (TWh),53.51014496684486
"rcp45hotter_ssp3,date=2024-3-6T20:01:59+17:00",USA,AR,elecFinalBySecTWh,Year,2045,Vint_2045,Final Electricity by Sector (TWh),54.45812827786543
